Name,Selectivity
MEI_0,0.5975842607088397
MEI_1,0.6088117951742062
MEL_0,0.6215289907092817
MEL_1,0.5871078571695298
MEL_2,0.6193815924894621
MER_0,0.6194288773456529
MER_1,0.5796537044740208
MER_2,0.40115473164342136
MFI_0,0.630588526413068
MFI_1,0.6220569292360529
MFI_2,0.6198104635631946
MFS_0,0.6675152216975015
MFS_1,0.6529607832906286
MON_0,1.414767523791164
MOR_0,0.5662951679404614
MOR_1,0.5440733667110449
MOZ_0,0.6088979001246467
MOZ_1,0.6438668082467539
MRE_0,0.5146004443674665
MRE_1,0.6121673819112103
MRT,0.6254675947376757
MSE_0,0.6524484696575887
MSE_1,0.6420360065410342
MTF_0,0.7131920758548257
MTF_1,0.6596106777596257
MTT_0,0.5762597670269042
MTT_1,0.5344161649269883
