Name,Selectivity
MTW_0,0.7656209208505846
MTW_1,0.7110110342157172
MWF,0.7286768175158872
MWW_0,0.7641024527309638
MWW_1,0.7584084624432678
NAT_0,0.9423158326601029
NES_0,0.7588858701581115
NES_1,0.7354624089995369
NPT_0,0.6333678835106075
OBW_0,0.6729297535633473
OFF_0,0.6207745262168367
OFF_1,0.6527025380568713
OFF_2,0.6248383500199365
OKO_0,0.7340033222613752
OKO_1,0.7250662706472306
OSI_0,0.851722700573525
OSI_1,0.7462197842922182
OSO_0,0.794226347490852
OSO_1,0.7834850332069551
OWE_0,0.5597866302375372
PAU_0,0.7557793137230138
PAU_1,0.7300227000843571
PCR_0,0.6153094875878845
PCR_1,0.6356599845392152
PHI_0,0.6787763234943176
PHI_1,0.671062222868188
PHI_2,0.609685112695099
PON_0,0.6618335567113498
PON_1,0.8030829538551917
POR,0.5530094282462654
POS,0.7467928258298663
PSI,0.6163627484006015
PUN_0,0.6513461616283246
PWN,0.8122082086252316
PWO,0.8265021158895517
PWW,0.72687271774913
RHO_0,0.7815118567381829
RHO_1,0.8244325851822276
RON_0,0.8177036497679282
RRO_0,1.2074610850770378
RSN_0,0.9563335557146436
RTE_0,0.6858309801942697
RTE_1,0.6898233693184571
RTH_0,0.9023330703672892
RTH_1,0.9047562039454404
RWY_0,0.720172644737173
SAF_0,0.7566540536991793
SAF_1,0.7679256617147477
SAO_0,0.7988991832415566
SAO_1,0.7958139368790118
SAS_0,0.83020311998198
SAS_1,0.8415951771994773
SAT_0,0.616448772199047
SAT_1,0.6081576521162766
SAV_0,0.7882022548058242
SBE_0,0.8144449358586724
SBS_0,0.791042572349647
SBT_0,0.7945191689493436
SEW_0,0.7561866050087211
SEW_1,0.7234312642924164
SFE_0,0.7680473902289958
SFE_1,0.7612330580089166
SFF_0,0.8788299030390714
SFF_1,0.8910989054106919
SFG_0,0.7080659220442633
SFG_1,0.7240410409118825
SFH_0,0.784901014664941
SFH_1,0.7855377093459559
SFN_0,0.8050044466772568
SFN_1,0.8023060377198795
SFO_0,0.8111213809364661
SFS_0,0.7565863244604664
SFS_1,0.7563562757837227
SFW_0,0.7259860370036407
SFW_1,0.7232321614977181
SIV_0,0.6582256503375838
SOF_0,0.7995789996440597
SOR,0.6982802440444721
SOS_0,0.8378238995594697
SOV,0.7446710706382591
SSF_0,0.7730783739254331
SSF_1,0.7633592016322861
SSY_0,0.7719075224731982
SSY_1,0.7408541639595545
STF_0,0.8614253650916222
STF_1,0.8568752963483943
STI_0,0.6472743349470114
STI_1,0.641610833493591
STI_2,0.6433188115711829
STI_3,0.6491996682270167
STO_0,0.7700039471876311
STO_1,0.7704905672520626
STT_0,0.766828932177666
STT_1,0.7375800267650201
STW_0,0.7594940879553408
SVR_0,0.6808232688352287
SVR_1,0.6786264252857517
SWY,0.6415365107435276
SZR_0,0.8567408182262313
SZR_1,0.8587675843516104
TER_0,0.7018645078111408
TER_1,0.7095236108119899
THO_0,0.5898457098096068
TON_0,0.7156758622145354
TON_1,0.7651972316577521
TSC_0,0.9353955538850024
TSC_1,0.7727046168044996
TUN_0,0.723505753837308
TUN_1,0.7224471380743459
UEI_0,0.607876295784025
UFI_0,0.7216556104961435
UFI_1,0.7222551376952717
UOS_0,0.7329186142326932
UOV,0.7384776039532103
USI_0,0.7568283624785402
UTL_0,0.7919640893425454
UWY_0,0.7441808453644532
VET_0,0.6714739340024101
VET_1,0.71613155675371
VFI_0,0.76163075335124
VFI_1,0.7918024113220092
VNI_0,0.8267472787732186
VSV_0,1.3183527200521168
WEI_0,1.8409503090724002
WEN_0,0.6817608565729167
YFI,0.7394089009500083
YUG_0,0.9155329766020794
ZON_0,0.4837033010874881
ZON_1,0.5228645934150822
