Name,Selectivity
MTW_0,0.7255312280404165
MTW_1,0.7751984347841592
MWF,0.5474904860409134
MWW_0,0.7698494346882446
MWW_1,0.7630865892716615
NAT_0,0.7552654222031375
NES_0,0.8460167816635376
NES_1,0.8214522693512704
NPT_0,0.7474170788678012
OBW_0,0.7554642775575714
OFF_0,0.8431507394062536
OFF_1,0.8584572744237096
OFF_2,0.8497501456952117
OKO_0,0.797644255577695
OKO_1,0.8070369898022637
OSI_0,0.8352909110314
OSI_1,0.8239463480581248
OSO_0,0.7538333323906453
OSO_1,0.746487057116053
OWE_0,0.5871680553572767
PAU_0,0.5542406986042724
PAU_1,0.5861811298433197
PCR_0,0.37884515563210547
PCR_1,0.38897465771960704
PHI_0,0.602727646629974
PHI_1,0.3422972419199416
PHI_2,0.6328106654541517
PON_0,0.4164285761334068
PON_1,0.6086013647750209
POR,0.6708010000625704
POS,0.8882975144637769
PSI,0.49738375208481905
PUN_0,0.7495443976232051
PWN,0.5411787981865456
PWO,0.6253393748184359
PWW,0.5765067224059919
RHO_0,0.5495332249486297
RHO_1,0.7042809132019938
RON_0,0.5457614386902956
RRO_0,1.3743928697286438
RSN_0,0.4506614988160191
RTE_0,0.8843221465085784
RTE_1,0.868646043173918
RTH_0,0.7697496462620342
RTH_1,0.748534482129579
RWY_0,0.9478181780001118
SAF_0,0.7506385831779478
SAF_1,0.6933484859253228
SAO_0,0.9789291183973792
SAO_1,0.9353210908649674
SAS_0,0.846376223418204
SAS_1,0.827483966548489
SAT_0,0.8153111347412773
SAT_1,0.7326531207220435
SAV_0,0.8369207031365817
SBE_0,0.8394312500471588
SBS_0,0.9418157228907598
SBT_0,0.9396113500606706
SEW_0,0.6456901088678877
SEW_1,0.6580699984237572
SFE_0,0.8013223113338012
SFE_1,0.7208885754284202
SFF_0,0.838392687083688
SFF_1,0.7427617586648472
SFG_0,0.7181243198186722
SFG_1,0.7111044659655135
SFH_0,0.9082806860875624
SFH_1,0.8969889174342632
SFN_0,0.8888299154094664
SFN_1,0.8797166085749051
SFO_0,0.825255051588606
SFS_0,0.7080108275771712
SFS_1,0.6820565358560136
SFW_0,0.7999957548874683
SFW_1,0.7846780856214063
SIV_0,0.49860542897258386
SOF_0,0.6551596668523131
SOR,0.8251122044787171
SOS_0,0.9390054229259077
SOV,0.9040288507302212
SSF_0,0.8695791335364329
SSF_1,0.8140507538504342
SSY_0,0.8448513903492149
SSY_1,0.7649940253510138
STF_0,0.7334180209705659
STF_1,0.7514757867277367
STI_0,0.7657483413570242
STI_1,0.7451618471173
STI_2,0.7464355244443891
STI_3,0.7555058219731954
STO_0,0.732163498660218
STO_1,0.7310646119160953
STT_0,0.7439091431289757
STT_1,0.7751834127277553
STW_0,0.5731000168613124
SVR_0,0.5547743216227407
SVR_1,0.5533035442096718
SWY,0.8568952047837393
SZR_0,0.6692627864612405
SZR_1,0.669634871152027
TER_0,0.6033024489643671
TER_1,0.6049568806478551
THO_0,0.48414931640704006
TON_0,0.5369967706675843
TON_1,0.4968091246566448
TSC_0,1.1163949436733331
TSC_1,0.9158720139706381
TUN_0,0.6205302749268905
TUN_1,0.6500033608508446
UEI_0,0.18373843415615224
UFI_0,0.8190278430514837
UFI_1,0.7920830293386777
UOS_0,0.5052856989314197
UOV,0.841602365250441
USI_0,0.8200026764592961
UTL_0,0.8829106239590422
UWY_0,0.6897234614736121
VET_0,0.8729613546353321
VET_1,0.8729296427237713
VFI_0,0.9219326459096218
VFI_1,0.9306632835564148
VNI_0,0.23884272569933884
VSV_0,1.1748709756258195
WEI_0,1.359235971181921
WEN_0,0.46827444491385767
YFI,0.43594626124566876
YUG_0,0.835111301545552
ZON_0,0.5351760253438158
ZON_1,0.6045005526528396
